,Customer.ID,Customer.Name,Market,Market2
647,JE-157454,Joel Eaton,US,North America
648,IM-150704,Irene Maddox,US,North America
649,DS-131804,David Smith,US,North America
650,KA-165254,Kelly Andreada,US,North America
651,OT-187304,Olvera Toch,US,North America
652,SW-204554,Shaun Weien,US,North America
653,CS-122504,Chris Selesnick,US,North America
654,AJ-109604,Astrea Jones,US,North America
655,AA-106454,Anna Andreadi,US,North America
656,SW-202754,Scott Williamson,US,North America
657,EP-139154,Emily Phan,US,North America
658,TC-212954,Toby Carlisle,US,North America
659,NP-183254,Naresj Patel,US,North America
660,MP-181754,Mike Pelletier,US,North America
661,RB-194354,Richard Bierner,US,North America
662,DK-132254,Dean Katz,US,North America
663,SC-200504,Sample Company A,US,North America
664,CS-125054,Cindy Stewart,US,North America
665,KM-167204,Kunst Miller,US,North America
666,EH-137654,Edward Hooks,US,North America
667,BT-113054,Beth Thompson,US,North America
668,GM-146804,Greg Matthias,US,North America
669,JD-158954,Jonathan Doherty,US,North America
670,JD-158954,Jonathan Doherty,US,North America
671,TM-210104,Tamara Manning,US,North America
672,LT-167654,Larry Tron,US,North America
673,LR-170354,Lisa Ryan,US,North America
674,NR-185504,Nick Radford,US,North America
675,FA-142304,Frank Atkinson,US,North America
676,SE-201104,Sanjit Engle,US,North America
677,SE-201104,Sanjit Engle,US,North America
678,DF-131354,David Flashing,US,North America
679,TN-210404,Tanja Norvell,US,North America
680,HA-149204,Helen Andreada,US,North America
681,AS-102404,Alan Shonely,US,North America
682,TH-212354,Tiffany House,US,North America
683,AH-100754,Adam Hart,US,North America
684,LW-168254,Laurel Workman,US,North America
685,LS-172004,Luke Schmidt,US,North America
686,LH-171554,Logan Haushalter,US,North America
687,KM-166604,Khloe Miller,US,North America
688,CD-127904,Cynthia Delaney,US,North America
689,CD-127904,Cynthia Delaney,US,North America
690,CD-127904,Cynthia Delaney,US,North America
691,MD-173504,Maribeth Dona,US,North America
692,MD-173504,Maribeth Dona,US,North America
693,AI-108554,Arianne Irving,US,North America
694,GT-147554,Guy Thornton,US,North America
695,GA-147254,Guy Armstrong,US,North America
696,BK-112604,Berenike Kampe,US,North America
697,BK-112604,Berenike Kampe,US,North America
698,NC-184154,Nathan Cano,US,North America
699,SP-206504,Stephanie Phelps,US,North America
700,CS-123554,Christine Sundaresam,US,North America
701,BP-110954,Bart Pistole,US,North America
702,ON-187154,Odella Nelson,US,North America
703,RE-194504,Richard Eichhorn,US,North America
704,RA-199454,Ryan Akin,US,North America
705,HA-149204,Helen Andreada,US,North America
706,NM-185204,Neoma Murray,US,North America
707,SC-207254,Steven Cartwright,US,North America
708,SC-207254,Steven Cartwright,US,North America
709,TG-216404,Trudy Glocke,US,North America
710,KN-163904,Katherine Nockton,US,North America
711,MY-173804,Maribeth Yedwab,US,North America
712,SG-200804,Sandra Glassco,US,North America
713,SG-200804,Sandra Glassco,US,North America
714,SG-200804,Sandra Glassco,US,North America
715,SG-200804,Sandra Glassco,US,North America
716,DK-128354,Damala Kotsonis,US,North America
717,DK-128354,Damala Kotsonis,US,North America
718,MZ-175154,Mary Zewe,US,North America
719,JO-155504,Jesus Ocampo,US,North America
720,EK-137954,Eileen Kiefer,US,North America
721,TZ-215804,Tracy Zic,US,North America
722,XP-218654,Xylona Preis,US,North America
723,XP-218654,Xylona Preis,US,North America
724,HA-149054,Helen Abelman,US,North America
725,RP-192704,Rachel Payne,US,North America
726,DW-134804,Dianna Wilson,US,North America
727,AF-108704,Art Ferguson,US,North America
728,VM-218354,Vivian Mathis,US,North America
729,SV-207854,Stewart Visinsky,US,North America
730,CK-122054,Chloris Kastensmidt,US,North America
731,RC-198254,Roy Collins,US,North America
732,RC-198254,Roy Collins,US,North America
733,DP-131054,Dave Poirier,US,North America
734,DK-128354,Damala Kotsonis,US,North America
735,DK-128354,Damala Kotsonis,US,North America
736,TS-212054,Thomas Seio,US,North America
737,CY-127454,Craig Yedwab,US,North America
738,RF-197354,Roland Fjeld,US,North America
739,LB-167954,Laurel Beltran,US,North America
740,JH-159854,Joseph Holt,US,North America
741,LP-170954,Liz Preis,US,North America
742,LP-170954,Liz Preis,US,North America
743,EB-141104,Eugene Barchas,US,North America
744,KD-164954,Keith Dawkins,US,North America
745,DL-128654,Dan Lawera,US,North America
746,DL-128654,Dan Lawera,US,North America
747,DL-128654,Dan Lawera,US,North America
748,CM-124454,Chuck Magee,US,North America
749,CM-124454,Chuck Magee,US,North America
750,CM-124454,Chuck Magee,US,North America
751,DB-129104,Daniel Byrd,US,North America
752,LC-168854,Lena Creighton,US,North America
753,LC-168854,Lena Creighton,US,North America
754,LC-168854,Lena Creighton,US,North America
755,SP-209204,Susan Pistek,US,North America
756,TT-212204,Thomas Thornton,US,North America
757,LH-171554,Logan Haushalter,US,North America
758,LB-167954,Laurel Beltran,US,North America
759,LB-167954,Laurel Beltran,US,North America
760,KD-164954,Keith Dawkins,US,North America
761,RD-197204,Roger Demir,US,North America
762,RD-197204,Roger Demir,US,North America
763,WB-218504,William Brown,US,North America
764,WB-218504,William Brown,US,North America
765,WB-218504,William Brown,US,North America
766,RF-198404,Roy Französisch,US,North America
767,JC-153404,Jasper Cacioppo,US,North America
768,SC-203054,Sean Christensen,US,North America
769,EM-141404,Eugene Moren,US,North America
770,FO-143054,Frank Olsen,US,North America
771,FO-143054,Frank Olsen,US,North America
772,JF-151904,Jamie Frazer,US,North America
773,JF-151904,Jamie Frazer,US,North America
774,JF-151904,Jamie Frazer,US,North America
775,JF-151904,Jamie Frazer,US,North America
776,KD-164954,Keith Dawkins,US,North America
777,FC-143354,Fred Chung,US,North America
778,BM-111404,Becky Martin,US,North America
779,AH-102104,Alan Hwang,US,North America
780,CV-122954,Christina VanderZanden,US,North America
781,CV-122954,Christina VanderZanden,US,North America
782,DH-130754,Dave Hallsten,US,North America
783,LW-172154,Luke Weiss,US,North America
784,JE-157454,Joel Eaton,US,North America
785,MG-178904,Michael Granlund,US,North America
786,CC-122204,Chris Cortes,US,North America
787,TS-216554,Trudy Schmidt,US,North America
788,GZ-145454,George Zrebassa,US,North America
789,CJ-120104,Caroline Jumper,US,North America
790,NH-186104,Nicole Hansen,US,North America
791,NH-186104,Nicole Hansen,US,North America
792,DK-132254,Dean Katz,US,North America
793,VG-217904,Vivek Gonzalez,US,North America
794,TC-212954,Toby Carlisle,US,North America
795,TC-212954,Toby Carlisle,US,North America
796,AJ-107954,Anthony Johnson,US,North America
797,AJ-107954,Anthony Johnson,US,North America
798,AR-108254,Anthony Rawles,US,North America
799,JL-158354,John Lee,US,North America
800,JL-158354,John Lee,US,North America
801,JL-155054,Jeremy Lonsdale,US,North America
802,JM-161954,Justin MacKendrick,US,North America
803,RW-195404,Rick Wilson,US,North America
804,RW-195404,Rick Wilson,US,North America
805,RW-195404,Rick Wilson,US,North America
806,PR-188804,Patrick Ryan,US,North America
807,PR-188804,Patrick Ryan,US,North America
808,PR-188804,Patrick Ryan,US,North America
809,DR-128804,Dan Reichenbach,US,North America
810,DR-128804,Dan Reichenbach,US,North America
811,DR-128804,Dan Reichenbach,US,North America
812,AW-108404,Anthony Witt,US,North America
813,AW-108404,Anthony Witt,US,North America
814,EJ-141554,Eva Jacobs,US,North America
815,KF-162854,Karen Ferguson,US,North America
816,BB-109904,Barry Blumstein,US,North America
817,BK-112604,Berenike Kampe,US,North America
818,PG-188204,Patrick Gardner,US,North America
819,PG-188204,Patrick Gardner,US,North America
820,JK-157304,Joe Kamberova,US,North America
821,NS-185054,Neola Schneider,US,North America
822,GG-146504,Greg Guthrie,US,North America
823,GG-146504,Greg Guthrie,US,North America
824,MC-172754,Marc Crier,US,North America
825,DL-134954,Dionis Lloyd,US,North America
826,JE-161654,Justin Ellison,US,North America
827,NL-183104,Nancy Lomonaco,US,North America
828,NL-183104,Nancy Lomonaco,US,North America
829,NL-183104,Nancy Lomonaco,US,North America
830,NL-183104,Nancy Lomonaco,US,North America
831,MC-175904,Matt Collister,US,North America
832,TB-211904,Thomas Brumley,US,North America
833,JK-153704,Jay Kimmel,US,North America
834,EK-137954,Eileen Kiefer,US,North America
835,BF-110054,Barry Franz,US,North America
836,BF-110054,Barry Franz,US,North America
837,BF-110054,Barry Franz,US,North America
838,BF-110054,Barry Franz,US,North America
839,BB-115454,Brenda Bowman,US,North America
840,BN-114704,Brad Norvell,US,North America
841,LF-171854,Luke Foster,US,North America
842,KM-166604,Khloe Miller,US,North America
843,KM-162254,Kalyca Meade,US,North America
844,KM-162254,Kalyca Meade,US,North America
845,CA-123104,Christine Abelman,US,North America
846,CA-123104,Christine Abelman,US,North America
847,YS-218804,Yana Sorensen,US,North America
848,SE-201104,Sanjit Engle,US,North America
849,SA-208304,Sue Ann Reed,US,North America
850,DK-132254,Dean Katz,US,North America
851,GM-146804,Greg Matthias,US,North America
852,JD-158954,Jonathan Doherty,US,North America
853,GM-145004,Gene McClure,US,North America
854,LR-170354,Lisa Ryan,US,North America
855,LW-168254,Laurel Workman,US,North America
856,LS-172004,Luke Schmidt,US,North America
857,EM-138254,Elizabeth Moffitt,US,North America
858,AI-108554,Arianne Irving,US,North America
859,BK-112604,Berenike Kampe,US,North America
860,SP-206504,Stephanie Phelps,US,North America
861,SP-206504,Stephanie Phelps,US,North America
862,NM-185204,Neoma Murray,US,North America
863,KD-166154,Ken Dana,US,North America
864,TG-216404,Trudy Glocke,US,North America
865,TG-216404,Trudy Glocke,US,North America
866,SG-200804,Sandra Glassco,US,North America
867,KH-165104,Keith Herrera,US,North America
868,DB-131204,David Bremer,US,North America
869,KM-163754,Katherine Murray,US,North America
870,KH-166904,Kristen Hastings,US,North America
871,XP-218654,Xylona Preis,US,North America
872,RP-192704,Rachel Payne,US,North America
873,FM-142154,Filia McAdams,US,North America
874,SV-207854,Stewart Visinsky,US,North America
875,FM-142904,Frank Merwin,US,North America
876,EA-140354,Erin Ashbrook,US,North America
877,EA-140354,Erin Ashbrook,US,North America
878,RC-198254,Roy Collins,US,North America
879,DP-131054,Dave Poirier,US,North America
880,JP-155204,Jeremy Pistek,US,North America
881,RF-197354,Roland Fjeld,US,North America
882,JH-159854,Joseph Holt,US,North America
883,LP-170954,Liz Preis,US,North America
884,BC-111254,Becky Castell,US,North America
885,SW-202454,Scot Wooten,US,North America
886,DL-128654,Dan Lawera,US,North America
887,CM-124454,Chuck Magee,US,North America
888,DB-129104,Daniel Byrd,US,North America
889,DB-129104,Daniel Byrd,US,North America
890,LC-168854,Lena Creighton,US,North America
891,LC-168854,Lena Creighton,US,North America
892,NM-185204,Neoma Murray,US,North America
893,PS-190454,Penelope Sewall,US,North America
894,LB-167954,Laurel Beltran,US,North America
895,GG-146504,Greg Guthrie,US,North America
896,SJ-201254,Sanjit Jacobs,US,North America
897,WB-218504,William Brown,US,North America
898,DL-133154,Delfina Latchford,US,North America
899,DB-130604,Dave Brooks,US,North America
900,KF-162854,Karen Ferguson,US,North America
901,BD-115604,Brendan Dodson,US,North America
902,BD-115604,Brendan Dodson,US,North America
903,BD-115604,Brendan Dodson,US,North America
904,DH-130754,Dave Hallsten,US,North America
905,DH-130754,Dave Hallsten,US,North America
906,DH-130754,Dave Hallsten,US,North America
907,CD-119204,Carlos Daly,US,North America
908,AJ-107954,Anthony Johnson,US,North America
909,JL-155054,Jeremy Lonsdale,US,North America
910,MC-175754,Matt Collins,US,North America
911,RW-195404,Rick Wilson,US,North America
912,DR-128804,Dan Reichenbach,US,North America
913,KB-164054,Katrina Bavinger,US,North America
914,KF-162854,Karen Ferguson,US,North America
915,KH-166304,Ken Heidel,US,North America
916,BB-109904,Barry Blumstein,US,North America
917,DB-131204,David Bremer,US,North America
918,EB-137504,Edward Becker,US,North America
919,LF-171854,Luke Foster,US,North America
920,AG-103304,Alex Grayson,US,North America
921,KM-166604,Khloe Miller,US,North America
922,AH-100304,Aaron Hawkins,US,North America
923,BG-116954,Brooke Gillingham,US,North America
924,GT-146354,Grant Thornton,US,North America
925,SP-206204,Stefania Perrino,US,North America
926,KN-167054,Kristina Nunn,US,North America
927,KN-167054,Kristina Nunn,US,North America
928,KN-167054,Kristina Nunn,US,North America
929,AR-108254,Anthony Rawles,US,North America
930,EH-141254,Eugene Hildebrand,US,North America
931,EH-141254,Eugene Hildebrand,US,North America
932,CW-119054,Carl Weiss,US,North America
933,TC-209804,Tamara Chand,US,North America
934,MH-177854,Maya Herman,US,North America
935,DB-131204,David Bremer,US,North America
936,DB-131204,David Bremer,US,North America
937,DB-131204,David Bremer,US,North America
938,CK-127604,Cyma Kinney,US,North America
939,CK-127604,Cyma Kinney,US,North America
940,BV-112454,Benjamin Venier,US,North America
941,BC-111254,Becky Castell,US,North America
942,NP-186854,Nora Pelletier,US,North America
943,RS-197654,Roland Schwarz,US,North America
944,JG-158054,John Grady,US,North America
945,ND-184604,Neil Ducich,US,North America
946,BE-113354,Bill Eplett,US,North America
947,LR-170354,Lisa Ryan,US,North America
948,FH-143654,Fred Hopkins,US,North America
949,JC-161054,Julie Creighton,US,North America
950,JC-161054,Julie Creighton,US,North America
951,GB-145304,George Bell,US,North America
952,PW-190304,Pauline Webber,US,North America
953,DK-132254,Dean Katz,US,North America
954,AB-101504,Aimee Bixby,US,North America
955,AB-101504,Aimee Bixby,US,North America
956,AB-101504,Aimee Bixby,US,North America
957,KM-167204,Kunst Miller,US,North America
958,BM-117854,Bryan Mills,US,North America
959,RD-194804,Rick Duston,US,North America
960,CK-122054,Chloris Kastensmidt,US,North America
961,CK-122054,Chloris Kastensmidt,US,North America
962,JM-161954,Justin MacKendrick,US,North America
963,AJ-109604,Astrea Jones,US,North America
964,AJ-109604,Astrea Jones,US,North America
965,DL-129254,Daniel Lacy,US,North America
966,DL-129254,Daniel Lacy,US,North America
967,LS-172454,Lynn Smith,US,North America
968,LS-172454,Lynn Smith,US,North America
969,JL-155054,Jeremy Lonsdale,US,North America
970,DV-134654,Dianna Vittorini,US,North America
971,DV-134654,Dianna Vittorini,US,North America
972,KB-163154,Karl Braun,US,North America
973,KB-163154,Karl Braun,US,North America
974,MS-177704,Maxwell Schwartz,US,North America
975,MS-177704,Maxwell Schwartz,US,North America
976,TM-210104,Tamara Manning,US,North America
977,TM-210104,Tamara Manning,US,North America
978,TM-210104,Tamara Manning,US,North America
979,TM-210104,Tamara Manning,US,North America
980,TM-210104,Tamara Manning,US,North America
981,TM-210104,Tamara Manning,US,North America
982,CS-119504,Carlos Soltero,US,North America
983,GM-145004,Gene McClure,US,North America
984,KT-164804,Kean Thornton,US,North America
985,KT-164804,Kean Thornton,US,North America
986,DV-134654,Dianna Vittorini,US,North America
987,DV-134654,Dianna Vittorini,US,North America
988,KD-162704,Karen Daniels,US,North America
989,KD-162704,Karen Daniels,US,North America
990,RB-193604,Raymond Buch,US,North America
991,RB-193604,Raymond Buch,US,North America
992,RB-193604,Raymond Buch,US,North America
993,RB-193604,Raymond Buch,US,North America
994,RB-193604,Raymond Buch,US,North America
995,MM-179204,Michael Moore,US,North America
996,MM-179204,Michael Moore,US,North America
997,CB-124154,Christy Brittain,US,North America
998,CB-124154,Christy Brittain,US,North America
999,TB-210554,Ted Butterfield,US,North America
1000,TB-210554,Ted Butterfield,US,North America
1001,TB-210554,Ted Butterfield,US,North America
1002,TB-210554,Ted Butterfield,US,North America
1003,MG-176954,Maureen Gnade,US,North America
1004,RE-194504,Richard Eichhorn,US,North America
